OrderLineID,TransactionID,ProductID,Quantity,UnitPrice,Discount,LineTotal
"OL-4460","TRN-10786","C303","3","60","0.05","171"
"OL-4461","TRN-10786","","3","60","0.05","171"
"OL-4462","#N/A","C303","2","60","0.05","114"
" OL-4463 ","TRN-10787","P202","1","65","0.1","58.5"
"OL-4464","","P202","2","65","0.1","117"
"OL-4465","TRN-10787","P201","","70","0.1","63"
"OL-4465","TRN-10787","P201","1","70","0.1","63"
"OL-4467","TRN-10789","P202","2","65","0",""
"OL-4468","TRN-10789","P103","2","95","0","190"
"OL-4469","TRN-10789","P103","","95","0","95"
"#N/A","TRN-10790","P103","2","95","0.15","161.5"
"OL-4470","TRN-10790","P103","2","95","0.15","161.5"
"OL-4471","TRN-10790","C302","1","50","0.15","42.5"
"","","C303","2","60","0","120"
" OL-4474 ","","P203","2","68","0","136"
"OL-4475","TRN-10791","","1","70","0","70"
"#N/A","TRN-10791","C304","1","58","","58"
"","TRN-10792","P103","1","95","0",""
"OL-4478","","P201","3","70","0","210"
"#N/A","TRN-10793","P201","2","70","0","140"
"OL-4480","TRN-10793","P103","2","95","0","190"
"OL-4481","TRN-10793","C301","2","55","0","110"
" OL-4482 ","TRN-10794","P102","1","80","0","80"
"OL-4483"," TRN-10794 "," P202 ","2","65","0","130"
"OL-4484","TRN-10795","P102","1","80","0","80"
"OL-4485"," TRN-10795 ","P201","1","70","0","70"
" OL-4486 ","TRN-10796","P203","1","68","0","68"
"OL-4487","TRN-10797"," C303 ","1","60","0.05","57"
"OL-4488","TRN-10797","P201","3","70","0.05","199.5"
" OL-4489 ","TRN-10797","P103","2","95","0.05","180.5"
"#N/A","TRN-10797"," P102 ","1","","0.05","76"
"#N/A","TRN-10798","P103","2","95","0","190"
"OL-4492","TRN-10799","","2","70","0","140"
" OL-4493 ","TRN-10799","","1","68","0","68"
"OL-4494","TRN-10799","P103","1","95","0","95"
" OL-4495 ","TRN-10800","C301","1","55","0.15","46.75"
"OL-4495","TRN-10800","C301","1","55","0.15","46.75"
"OL-4496","TRN-10801","C301","3","55","0","165"
"OL-4498","#N/A","P101","3","85","0","255"
"OL-4499","TRN-10803","P201","1","","","66.5"
"OL-4500","TRN-10804"," P203 ","1","68","0","68"
"OL-4501","TRN-10805","C302","2","50","0.15","85"
"OL-4501","TRN-10805","C302","2","50","0.15","85"
"OL-4503","TRN-10805","","2","70","0.15","119"
"","TRN-10805","P102","","80","","204"
"OL-4505","TRN-10806","P201","1","70","0","70"
" OL-4506 ","TRN-10806","P202","1","65","0","65"
"OL-4507","TRN-10806","C303","1","60","0",""
"OL-4508","TRN-10807","P202","3","65","0","195"
" OL-4509 ","TRN-10808","C302","1","50","0","50"
"OL-4510","#N/A","P102","1","80","0","80"
" OL-4511 ","TRN-10808","P102","3","80","0","240"
"OL-4512","TRN-10808","C302","1","50","0","50"
"OL-4513","TRN-10809","P201","3","70","0","210"
"OL-4514","","P101","3","85","0","255"
"OL-4514","TRN-10809","P101","3","85","0","255"
"OL-4516","TRN-10811","C301","1","55","","55"
"OL-4517","TRN-10811"," C301 ","3","","0","165"
"OL-4518"," TRN-10812 ","C302","1","50","","50"
"OL-4519"," TRN-10812 ","P203","1","68","0","68"
"OL-4520"," TRN-10812 ","C303","2","60","0","120"
" OL-4521 "," TRN-10812 ","P201","2","70","0","140"
"OL-4522","","","1","55","0","55"
"OL-4523","TRN-10813","P201","3","70","0","210"
"OL-4524","TRN-10814","","2","","0","120"
"OL-4525","TRN-10815","P103","1","95","0","95"
" OL-4526 "," TRN-10815 ","P202","2","65","0","130"
""," TRN-10816 ","C303","3","","0","180"
"OL-4528"," TRN-10817 "," P201 ","3","70","0","210"
"OL-4529","TRN-10817"," P202 ","2","65","0","130"
"OL-4530","TRN-10817","P101","2","85","0","170"
"OL-4531"," TRN-10818 ","#N/A","3","58","0","174"
"OL-4532","","","1","55","0","55"
""," TRN-10818 ","P203","3","68","0","204"
"OL-4533","TRN-10818","P203","3","68","0","204"
"OL-4535","TRN-10819","P102","","80","0","240"
"OL-4536","TRN-10819","","1","","0","68"
"OL-4537"," TRN-10820 ","C301","1","55","0.1","49.5"
"OL-4538","TRN-10820","","","58","0.1","156.6"
"OL-4539","TRN-10820","C301","2","55","0.1","99"
"OL-4540","TRN-10820","P103","3","95","0.1","256.5"
"OL-4541","TRN-10821","P203","1","68","0","68"
"OL-4542","TRN-10821","P202","1","","0","65"
"","TRN-10822","C302","3","","0",""
"OL-4543","TRN-10822","C302","3","50","0","150"
"OL-4545","TRN-10822","P102","2","80","0","160"
"OL-4546","TRN-10823","P102","1","80","0","80"
"OL-4547","TRN-10823","P102","2","80","0","160"
"OL-4548","TRN-10823","P203","3","68","0","204"
"OL-4549","","C304","3","58","0","174"
"OL-4550","TRN-10824","P101","2","85","0","170"
"OL-4551"," TRN-10825 ","P101","3","85","0","255"
"OL-4552","TRN-10825","C301","2","55","0","110"
"OL-4553","TRN-10825","P101","1","85","","85"
"OL-4554","TRN-10826","P201","2","","0","140"
"OL-4555","TRN-10826","#N/A","3","80","0","240"
"OL-4556","TRN-10827"," C304 ","3","58","0","174"
"OL-4557","TRN-10827","C301","3","55","0","165"
"OL-4558","TRN-10828","","1","50","","47.5"
"OL-4559","TRN-10828","C304","2","58","0.05","110.2"
"OL-4559","TRN-10828","C304","2","58","0.05","110.2"
"OL-4561","TRN-10828"," C303 ","1","60","0.05","57"
"OL-4562","TRN-10829","P202","1","65","0","65"
""," TRN-10829 "," P102 ","2","80","0","160"
"OL-4564","TRN-10829","C301","3","55","0","165"
"OL-4565","TRN-10830","C301","3","55","0","165"
"OL-4566"," TRN-10831 ","P203","2","68","0.05","129.2"
"","#N/A","#N/A","","55","0.05","104.5"
"OL-4568","TRN-10832","P202","3","65","","195"
"OL-4569","TRN-10833","P202","3","65","0","195"
"OL-4570"," TRN-10833 ","P203","1","68","0","68"
"","TRN-10833"," P103 ","1","95","0","95"
"OL-4572","TRN-10834"," C301 ","1","55","0.1","49.5"
"OL-4573","TRN-10834","P202","","65","0.1","117"
" OL-4574 ","TRN-10835","P201","2","70","0","140"
"","","C304","2","58","0","116"
" OL-4576 ","TRN-10836","P203","3","68","","204"
"OL-4577","TRN-10836","C304","3","58","0","174"
"OL-4578","TRN-10837"," P101 ","3","85","0","255"
"OL-4579","TRN-10838","C301","1","55","0","55"
"OL-4580","","C301","1","55","0",""
"OL-4581","TRN-10839","C303","3","60","0",""
"OL-4582"," TRN-10839 ","","2","55","0",""
" OL-4583 "," TRN-10840 ","","1","60","0.15","51"
"OL-4583","TRN-10840","C303","1","60","0.15","51"
"OL-4585","TRN-10841","C303","1","60","0.15","51"
" OL-4586 ",""," P202 ","2","65","0.15",""
"OL-4587","TRN-10841","P201","1","70","0.15","59.5"
"OL-4588","TRN-10842","C304","1","58","0.05","55.1"
" OL-4589 ","TRN-10843","P201","2","70","0","140"
"OL-4590","","C301","1","55","0","55"
"OL-4591","TRN-10843","C301","2","55","0","110"
"OL-4592","TRN-10844","","3","55","0.05","156.75"
"","TRN-10844","","1","65","0.05","61.75"
"OL-4594","TRN-10844","P201","1","70","0.05","66.5"
"OL-4595"," TRN-10845 ","P101","1","85","0","85"
" OL-4596 ","TRN-10845","P203","1","","0","68"
"OL-4597"," TRN-10846 ","P102","3","80","0.05","228"
"","TRN-10846","P103","1","95","0.05","90.25"
"OL-4599","","P101","2","85","0.05","161.5"
"","TRN-10846","C304","","58","","110.2"
"OL-4601","TRN-10847","P102","3","80","","240"
"","TRN-10847","P203","3","68","0","204"
"OL-4603"," TRN-10847 "," C301 ","1","","0","55"
"OL-4604","TRN-10848","#N/A","2","55","0",""
" OL-4605 ","TRN-10849","P103","2","95","0","190"
"OL-4606","TRN-10849","P103","2","95","0","190"
"OL-4607","","C302","","50","0.05","47.5"
"OL-4607","TRN-10850","C302","1","50","0.05","47.5"
"OL-4609","TRN-10850","P201","1","70","",""
"OL-4609","TRN-10850","P201","1","70","0.05","66.5"
"OL-4610","TRN-10851","P203","3","68","0.15","173.4"
"OL-4612","TRN-10851","P102","1","80","0.15","68"
"OL-4613","TRN-10851","C302","3","50","0.15","127.5"
"","TRN-10852","","2","80","0","160"
"OL-4615","TRN-10852","C304","1","58","","58"
"OL-4616","TRN-10853","P102","1","80","0.05","76"
"OL-4617","TRN-10853","P102","1","80","0.05",""
"OL-4618"," TRN-10853 ","P103","1","95","0.05","90.25"
"OL-4619","TRN-10854","P101","3","85","","255"
"","TRN-10855","C303","2","60","0.1","108"
"OL-4621","TRN-10855","P101","1","85","0.1","76.5"
" OL-4622 ","TRN-10855","P202","","65","0.1","117"
" OL-4623 ","TRN-10856","","2","60","0",""
"OL-4623","TRN-10856","C303","2","60","0","120"
"OL-4625","TRN-10857","C304","3","58","0","174"
"OL-4626","","C304","2","58","0","116"
"OL-4627","TRN-10857","P203","3","68","0","204"
"OL-4628","TRN-10858","P201","3","70","0","210"
"OL-4629","TRN-10858"," P201 ","1","70","0","70"
"OL-4630","TRN-10858","","3","95","0","285"
"OL-4630","TRN-10858","P103","3","95","0","285"
"OL-4632","TRN-10859","C302","1","50","0","50"
"OL-4633"," TRN-10860 ","P101","2","85","","170"
"OL-4633","TRN-10860","P101","2","85","0","170"
"OL-4635","","","","95","0","95"
"OL-4636","TRN-10861","P102","3","80","0","240"
"OL-4637","TRN-10861","P103","1","95","0","95"
"","#N/A","P201","3","70","0.05","199.5"
"OL-4639","#N/A","P201","2","70","0.05","133"
"","TRN-10862","C304","2","58","0.05","110.2"
"OL-4640","TRN-10862","C304","2","58","0.05","110.2"
"OL-4642","TRN-10863","C302","2","50","0","100"
"","TRN-10863","C303","2","60","0","120"
"OL-4644","TRN-10863","P101","3","85","0","255"
"OL-4645"," TRN-10863 "," C303 ","3","60","0","180"
" OL-4646 "," TRN-10864 ","C302","3","50","0.05","142.5"
"OL-4647","TRN-10864","C302","2","50","0.05","95"
"OL-4648","TRN-10865","C301","3","55","0.05","156.75"
"OL-4649","TRN-10866","#N/A","3","70","0","210"
"OL-4650","TRN-10866","C303","3","60","0","180"
"OL-4650","TRN-10866","C303","3","60","0","180"
"OL-4652"," TRN-10866 ","C301","3","55","0",""
"OL-4653","#N/A","P203","1","68","0.05","64.6"
"","TRN-10868","P101","","85","0","255"
"#N/A","","P202","3","65","",""
"OL-4656","","","1","68","0","68"
"OL-4656","TRN-10868","P203","1","68","0","68"
"OL-4658","TRN-10869","P203","1","68","0.1","61.2"
" OL-4659 ","TRN-10869"," C301 ","3","55","0.1","148.5"
"OL-4660","TRN-10870","P201","2","","0","140"
" OL-4661 ","TRN-10870","P102","2","80","0","160"
"OL-4662","TRN-10870","P101","","85","0",""
"OL-4663","TRN-10870","C302","3","50","0","150"
"OL-4664","TRN-10871","C304","3","58","0","174"
" OL-4665 ","TRN-10871"," C304 ","3","58","0","174"
"OL-4666"," TRN-10871 ","C304","3","58","0","174"
"OL-4666","TRN-10871","C304","3","58","0","174"
"OL-4668"," TRN-10872 ","C302","2","50","0.05","95"
"","TRN-10872","","1","68","","64.6"
"OL-4670","TRN-10872","C304","","58","0.05","165.3"
"OL-4671","TRN-10873","P101","1","85","0","85"
"OL-4672","TRN-10873","C304","2","58","0","116"
"OL-4673","TRN-10873","P102","1","80","0","80"
"OL-4674","TRN-10873","","1","55","0","55"
" OL-4675 ","TRN-10874","P103","1","95","0","95"
"OL-4676",""," C304 ","1","","0","58"
""," TRN-10874 "," C304 ","2","58","0","116"
"OL-4678","TRN-10875","P202","3","65","0.1","175.5"
"OL-4679","TRN-10875","","2","65","0.1","117"
"OL-4680","TRN-10875","C302","1","50","0.1",""
"OL-4681","TRN-10875","P203","2","68","0.1","122.4"
"OL-4681","TRN-10875","P203","2","68","0.1","122.4"
"OL-4683","TRN-10876"," P201 ","3","70","0.1","189"
"","TRN-10876","C301","","55","0.1","49.5"
"OL-4685","TRN-10877","C302","2","","0","100"
"OL-4686","TRN-10877","P203","3","68","0","204"
"OL-4686","TRN-10877","P203","3","68","0","204"
"OL-4688","TRN-10877","P102","1","","0","80"
"OL-4689","","P202","1","","0.15","55.25"
"OL-4689","TRN-10878","P202","1","65","0.15","55.25"
"OL-4691","TRN-10879","C303","2","","0.1","108"
"#N/A","TRN-10879","C304","2","58","0.1","104.4"
"OL-4693"," TRN-10880 ","","3","80","0","240"
"OL-4694","TRN-10881","P201","3","","0","210"
"OL-4694","TRN-10881","P201","3","70","0","210"
"OL-4696","TRN-10882","P102","3","80","0","240"
"OL-4697","TRN-10882","C301","2","55","0","110"
"OL-4698","TRN-10883","P103","3","95","0.1","256.5"
"OL-4698","TRN-10883","P103","3","95","0.1","256.5"
"#N/A"," TRN-10884 ","P103","3","95","0","285"
"OL-4700","TRN-10884","P103","3","95","0","285"
"OL-4702","TRN-10884","P201","","70","0","70"
"OL-4703","TRN-10885"," C302 ","2","50","0",""
"OL-4704","TRN-10885","P102","3","80","0","240"
"OL-4704","TRN-10885","P102","3","80","0","240"
"OL-4706","TRN-10885","P201","","70","0","140"
" OL-4707 ","TRN-10886","C304","1","58","0","58"
"OL-4708","TRN-10886","P202","3","65","0","195"
"OL-4709","","P203","3","68","0","204"
"OL-4709","TRN-10887","P203","3","68","0","204"
"OL-4711","TRN-10887"," P101 ","1","85","","85"
"OL-4712","TRN-10888","P201","3","70","","189"
"OL-4713","TRN-10888","","2","58","0.1",""
"OL-4713","TRN-10888","C304","2","58","0.1","104.4"
"","TRN-10888"," P102 ","2","","0.1","144"
"OL-4716","#N/A","C301","1","55","0","55"
"OL-4717","#N/A","P101","","85","0","255"
"OL-4718","","C301","1","55","","55"
"OL-4719","TRN-10890","P101","","85","0","255"
"OL-4720","#N/A","C304","3","58","0","174"
" OL-4721 "," TRN-10891 ","C303","2","60","0","120"
"OL-4721","TRN-10891","C303","2","60","0","120"
"OL-4723","TRN-10891","C302","3","50","0","150"
"OL-4724","TRN-10891","","3","55","0","165"
"OL-4725","TRN-10892"," P101 ","2","85","0","170"
"","TRN-10893","C303","1","60","0",""
"OL-4727","TRN-10893","P101","3","","0","255"
"","TRN-10893","P203","","68","0","136"
"OL-4729","","C304","3","","0","174"
"OL-4730","TRN-10894","C301","1","55","0.05","52.25"
"OL-4731","TRN-10895","P202","1","65","0.15","55.25"
"OL-4732","TRN-10895"," P101 ","2","85","","144.5"
"OL-4733","TRN-10896","","2","50","0","100"
"OL-4734","TRN-10897"," P202 ","3","65","0","195"
"OL-4734","TRN-10897","P202","3","65","0","195"
"OL-4736","TRN-10897","P201","2","70","0","140"
" OL-4737 "," TRN-10897 ","P201","2","70","0","140"
"OL-4738","TRN-10898","C304","1","58","0",""
"OL-4739"," TRN-10898 ","","3","70","0","210"
"OL-4740"," TRN-10898 "," P102 ","3","80","0","240"
"","TRN-10899","C304","1","58","","58"
"OL-4742","","C301","3","55","0","165"
"OL-4743","TRN-10900","C301","2","55","0","110"
"","TRN-10900","P103","3","95","0",""
"OL-4745","TRN-10900","P103","","95","0","95"
"OL-4746","TRN-10901","#N/A","1","85","0.05","80.75"
"OL-4747","","C301","1","","","52.25"
"#N/A"," TRN-10901 ","C303","1","60","0.05","57"
"OL-4749","TRN-10901"," C302 ","2","50","0.05","95"
" OL-4750 ","TRN-10902"," C301 ","","55","0","55"
"OL-4751","TRN-10902","C301","1","55","0","55"
"OL-4752","TRN-10903"," C302 ","1","50","0","50"
"OL-4753","TRN-10903","P201","2","70","0","140"
"OL-4753","TRN-10903","P201","2","70","0","140"
"OL-4754","TRN-10904","C301","2","55","0","110"
"OL-4756","TRN-10905","C302","2","50","0.1","90"
" OL-4757 "," TRN-10905 ","P103","2","95","0.1","171"
"OL-4758"," TRN-10906 "," C304 ","2","58","","116"
"OL-4759"," TRN-10907 ","P103","2","95","0","190"
"OL-4760","TRN-10907","P202","2","65","0","130"
"OL-4761","","P101","1","85","0","85"
"OL-4761","TRN-10908","P101","1","85","0","85"
"OL-4762","TRN-10909","P203","3","68","0","204"
"","TRN-10910","P101","3","","0","255"
"OL-4765"," TRN-10910 ","P102","1","80","0","80"
"OL-4766","","C301","1","55","0","55"
"OL-4767","","P203","","68","0","136"
"","TRN-10911","P202","1","65","0","65"
"OL-4768","TRN-10911","P202","1","65","0","65"
"OL-4770"," TRN-10911 ","C301","3","55","0","165"
"OL-4771"," TRN-10912 ","C302","3","50","0.15","127.5"
"OL-4772","TRN-10912","#N/A","1","","0.15","46.75"
"OL-4773","TRN-10912","P202","2","65","0.15","110.5"
"OL-4773","TRN-10912","P202","2","65","0.15","110.5"
"OL-4775","TRN-10913","P102","1","80","0",""
"OL-4776"," TRN-10913 ","P102","3","80","0",""
" OL-4777 ","TRN-10913","P102","3","80","0","240"
"OL-4777","TRN-10913","P102","3","80","0","240"
"OL-4779","TRN-10914","#N/A","1","55","0","55"
"OL-4780","TRN-10915","P201","2","70","0","140"
" OL-4781 ","TRN-10915","","3","55","0","165"
"OL-4782","TRN-10915"," P101 ","1","85","0",""
"OL-4783","TRN-10916","P201","2","70","0","140"
" OL-4784 ","TRN-10916","","2","68","0",""
"OL-4785"," TRN-10917 ","P201","3","70","0","210"
"","TRN-10917","C304","1","58","0",""
"","TRN-10918","P101","1","85","0.1","76.5"
"OL-4788","TRN-10918","C304","2","58","0.1","104.4"
"OL-4788","TRN-10918","C304","2","58","0.1","104.4"
" OL-4790 ","TRN-10919","C302","3","50","0","150"
"OL-4791","TRN-10919","P202","2","65","0",""
"OL-4792","","C303","1","60","0","60"
"OL-4793","TRN-10920","C302","1","50","0","50"
"OL-4794","TRN-10921","C304","1","58","0","58"
"OL-4795","TRN-10921","P203","1","68","0","68"
"OL-4796","TRN-10922","#N/A","1","65","0.1","58.5"
"OL-4797","TRN-10922","C302","2","","0.1","90"
"","TRN-10922","C303","1","","0.1","54"
"OL-4798","TRN-10922","C303","1","60","0.1","54"
"OL-4800"," TRN-10923 ","P103","","95","0","95"
"OL-4801","TRN-10924","C302","2","50","0.15","85"
"OL-4801","TRN-10924","C302","2","50","0.15","85"
" OL-4803 ","TRN-10924","C301","2","","0.15","93.5"
"OL-4804"," TRN-10925 ","C301","1","55","0","55"
"OL-4805",""," P102 ","2","80","0","160"
"OL-4805","TRN-10925","P102","2","80","0","160"
"OL-4807","TRN-10925","P203","2","68","0","136"
" OL-4808 ","","P101","3","","0.1","229.5"
"OL-4808","TRN-10926","P101","3","85","0.1","229.5"
"OL-4810","TRN-10926","P202","2","65","0.1",""
"OL-4811","TRN-10926","C303","1","60","0.1","54"
"OL-4812","TRN-10927","C303","2","60","0.1","108"
"OL-4813","TRN-10927","C301","1","55","","49.5"
"","","P101","3","85","0","255"
"OL-4815","TRN-10928","P102","3","80","0","240"
"OL-4815","TRN-10928","P102","3","80","0","240"
"OL-4817","TRN-10928"," C302 ","3","50","0","150"
"OL-4818","#N/A"," P202 ","3","65","0.15",""
"OL-4819","TRN-10930","P203","3","68","0.1","183.6"
"OL-4819","TRN-10930","P203","3","68","0.1","183.6"
"OL-4821","","","3","50","","135"
"OL-4822","#N/A","","3","55","0.1",""
"OL-4822","TRN-10931","C301","3","55","0.1","148.5"
"OL-4824","TRN-10932","P201","1","70","0","70"
"OL-4824","TRN-10932","P201","1","70","0","70"
"OL-4826","TRN-10932","C302","3","50","0","150"
"#N/A","TRN-10932","","","60","0","180"
"OL-4828","TRN-10933","P202","2","65","0","130"
"OL-4828","TRN-10933","P202","2","65","0","130"
"OL-4830","","","","80","0","240"
"OL-4831","TRN-10934","P103","1","95","","95"
"OL-4832","","P202","3","65","0","195"
" OL-4833 ","#N/A","P102","1","80","0","80"
"","TRN-10935"," P101 ","3","85","","216.75"
"OL-4835","TRN-10936","C301","","55","0.1","99"
"OL-4835","TRN-10936","C301","2","55","0.1","99"
"OL-4837","TRN-10936","P203","2","68","0.1","122.4"
"OL-4838","TRN-10937","","1","85","0","85"
"","TRN-10937","C304","3","58","0","174"
"OL-4840","TRN-10937","C304","2","58","0","116"
"OL-4840","TRN-10937","C304","2","58","0","116"
"OL-4841","TRN-10937","C302","1","50","0","50"
"OL-4842","TRN-10938","C301","3","55","0","165"
"OL-4844","TRN-10938","C304","1","58","0","58"
"","TRN-10939","C304","3","58","0",""
"OL-4846","TRN-10939","P103","1","95","0","95"
""," TRN-10939 ","P202","1","65","0","65"
"OL-4848","TRN-10940","","3","68","0.05","193.8"
"#N/A","TRN-10941","P101","3","85","0.05","242.25"
"OL-4850","TRN-10942","C304","1","58","0.1","52.2"
"OL-4851","TRN-10943","C304","2","58","","116"
"OL-4852","TRN-10943","P201","1","70","0","70"
"OL-4853","#N/A","P202","1","65","0","65"
" OL-4854 ","TRN-10944","P102","3","80","0","240"
"OL-4855"," TRN-10944 ","P201","1","","","70"
"OL-4856"," TRN-10945 "," C303 ","","60","0","180"
" OL-4857 ","TRN-10945","P201","3","70","",""
"OL-4857","TRN-10945","P201","3","70","0","210"
"","TRN-10945","C302","3","50","","150"
"OL-4860","TRN-10946","P102","1","80","0.1","72"
"OL-4860","TRN-10946","P102","1","80","0.1","72"
"OL-4862","TRN-10947","P203","3","68","0","204"
"OL-4863","TRN-10948","","3","80","0","240"
"OL-4864","TRN-10948","P101","3","85","0","255"
"OL-4865","TRN-10948","P203","3","","0","204"
"OL-4865","TRN-10948","P203","3","68","0","204"
"OL-4867","TRN-10950","C301","2","55","0","110"
" OL-4868 ","","C301","","55","0","55"
""," TRN-10950 "," P102 ","1","80","0","80"
"OL-4870","TRN-10951","C301","1","55","0.15","46.75"
"OL-4871","TRN-10952","P202","2","65","0.15","110.5"
"OL-4872","TRN-10953","P103","3","95","0",""
"OL-4873","TRN-10953","C303","1","","0","60"
"OL-4873","TRN-10953","C303","1","60","0","60"
"OL-4875","TRN-10953","C301","2","55","0","110"
"OL-4876","TRN-10954","","2","65","0.1",""
"OL-4877","TRN-10954","P101","1","85","0.1","76.5"
"OL-4878","TRN-10954","","","50","0.1","45"
"OL-4878","TRN-10954","C302","1","50","0.1","45"
"OL-4880","TRN-10955"," P201 ","2","70","0","140"
""," TRN-10955 ","C303","2","60","","120"
""," TRN-10955 ","P203","1","68","0",""
"OL-4883","TRN-10956","P101","3","85","0",""
"OL-4883","TRN-10956","P101","3","85","0","255"
"OL-4885","","P201","3","70","","189"
"OL-4886","","P203","3","68","0.1","183.6"
"OL-4887","TRN-10958","P103","2","95","0.1","171"
"OL-4888","TRN-10958","C301","2","","0.1","99"
"OL-4889","TRN-10959"," C303 ","1","60","0","60"
